timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-12-12,0.86700000,0.91200000,0.86200000,0.89300000,1336008.85100000,1607817599999,1196102.31609600,6586,684306.57100000,612638.57219800,0
2020-12-13,0.89400000,0.94400000,0.88600000,0.92200000,798064.23500000,1607903999999,731923.87783800,4625,339033.11600000,310765.70600500,0
2020-12-14,0.92200000,0.93100000,0.90200000,0.91000000,819015.60600000,1607990399999,749263.73522600,4191,314035.19000000,287595.18318700,0
2020-12-15,0.91100000,0.95300000,0.90400000,0.95000000,1123095.84600000,1608076799999,1040339.57419600,5908,536867.82200000,498800.36959700,0
2020-12-16,0.95000000,0.95100000,0.90300000,0.94000000,2667862.62700000,1608163199999,2469016.16844100,14367,1121566.81600000,1038564.29324300,0
2020-12-17,0.94000000,0.98200000,0.90800000,0.92500000,4766232.65300000,1608249599999,4486496.45913300,21773,2097067.00600000,1974799.42494300,0
2020-12-18,0.92600000,0.94800000,0.90800000,0.94400000,1226106.97100000,1608335999999,1140295.51319600,8216,598690.21300000,557261.67199800,0
2020-12-19,0.94400000,1.00000000,0.93300000,0.94700000,3155965.26800000,1608422399999,3038695.39729200,14754,1652969.80800000,1593848.94277700,0
2020-12-20,0.94700000,0.95700000,0.90300000,0.92100000,1893148.12800000,1608508799999,1777740.54499800,9406,829610.74600000,779683.00063900,0
2020-12-21,0.92100000,0.94000000,0.84700000,0.87200000,2194108.87400000,1608595199999,1961529.97155400,10539,925254.94200000,829739.18114700,0
2020-12-22,0.87300000,0.89200000,0.84300000,0.89200000,1615358.59600000,1608681599999,1406394.30261400,7556,752911.70000000,656838.51118500,0
2020-12-23,0.89000000,0.89800000,0.68300000,0.75500000,3440965.58200000,1608767999999,2769316.55662200,15498,1413943.12600000,1148097.84163800,0
2020-12-24,0.75500000,0.83200000,0.72700000,0.81900000,1959151.36300000,1608854399999,1530455.12430500,10527,943015.63900000,737521.49170500,0
2020-12-25,0.81900000,0.86100000,0.80200000,0.83000000,1528871.64200000,1608940799999,1269109.56292400,7410,686482.62900000,569020.04921500,0
2020-12-26,0.83000000,0.83100000,0.78600000,0.79700000,1225385.53800000,1609027199999,989018.00314400,6365,449360.56500000,363039.78565300,0
2020-12-27,0.79900000,0.87300000,0.79200000,0.81200000,3470905.48700000,1609113599999,2898852.76506600,17186,1886822.52700000,1574318.07763900,0
2020-12-28,0.81300000,0.87400000,0.80500000,0.85800000,1526973.68900000,1609199999999,1289714.90405400,9226,684975.29200000,578669.27763000,0
2020-12-29,0.85900000,0.87800000,0.79200000,0.82600000,1867905.69800000,1609286399999,1543643.93071400,9234,727695.79900000,603205.60840600,0
2020-12-30,0.82600000,0.83400000,0.79500000,0.80700000,1034062.99700000,1609372799999,839909.47026100,7273,431207.24900000,350390.49504700,0
2020-12-31,0.80500000,0.80700000,0.77900000,0.79900000,991157.15100000,1609459199999,786213.37425300,5353,486652.09700000,386369.01599300,0
2021-01-01,0.79900000,0.83800000,0.77500000,0.79900000,2318242.25200000,1609545599999,1876851.57990800,9465,1197338.40400000,970380.87768600,0
2021-01-02,0.79900000,0.81100000,0.78000000,0.78400000,1540860.45800000,1609631999999,1224307.72529700,7625,720914.22600000,573399.04649700,0
2021-01-03,0.78500000,0.84500000,0.76500000,0.82900000,3849821.04700000,1609718399999,3078116.06562500,14527,1852440.76700000,1485087.22909400,0
2021-01-04,0.82900000,0.93400000,0.76000000,0.82200000,5126350.17700000,1609804799999,4264425.04570200,24594,2508873.47300000,2089275.22424900,0
2021-01-05,0.82200000,0.92300000,0.79800000,0.90900000,4535603.35500000,1609891199999,3904014.31926400,20957,2210981.40800000,1907114.56168000,0
2021-01-06,0.90700000,1.25400000,0.87900000,1.18100000,12524807.90800000,1609977599999,13685248.64301600,66483,6571911.77700000,7207952.78800400,0
2021-01-07,1.18200000,1.30000000,0.96900000,1.06100000,10751535.03000000,1610063999999,12239277.76197600,70851,5125734.49900000,5844769.76337900,0
2021-01-08,1.06100000,1.22300000,0.94600000,1.12600000,9195157.22400000,1610150399999,10138293.89848000,51202,4650956.90700000,5126953.03908600,0
2021-01-09,1.12700000,1.28300000,1.08300000,1.18700000,11552047.32200000,1610236799999,13765360.47730700,54299,5977460.39900000,7131169.78749400,0
2021-01-10,1.18800000,1.29000000,1.01800000,1.13400000,8222123.35200000,1610323199999,9741851.31942900,46713,3803509.99100000,4508127.79733400,0
2021-01-11,1.13600000,1.13800000,0.85700000,0.97800000,9478238.68000000,1610409599999,9157742.45262000,42136,4507664.54400000,4354332.49702700,0
2021-01-12,0.98000000,1.09900000,0.96100000,0.99800000,6993219.16100000,1610495999999,7244468.03683100,33827,3639796.29100000,3775832.95711800,0
2021-01-13,1.00300000,1.10200000,0.97700000,1.09800000,2945450.36600000,1610582399999,3093403.20410900,19007,1532510.24400000,1610529.35896900,0
2021-01-14,1.09900000,1.10600000,1.03000000,1.07200000,3431370.65900000,1610668799999,3666065.51159200,18027,1801678.93600000,1928777.60554900,0
2021-01-15,1.07200000,1.23700000,1.04000000,1.23400000,8164720.06400000,1610755199999,9277530.44236700,43987,4111870.90600000,4680783.38993500,0
2021-01-16,1.23500000,1.28500000,1.14400000,1.27600000,6571646.13400000,1610841599999,7985104.62209400,41127,3866233.26700000,4710346.50220200,0
2021-01-17,1.27500000,1.29400000,1.12500000,1.23400000,5194404.23200000,1610927999999,6302873.80942500,34495,2659262.31900000,3234872.66411000,0
2021-01-18,1.23400000,1.39900000,1.17300000,1.33600000,7056512.87000000,1611014399999,9119144.44325700,48287,3646603.31800000,4711398.78088700,0
2021-01-19,1.33600000,1.43100000,1.25500000,1.26200000,7125098.24500000,1611100799999,9522301.27088400,45506,3699162.35900000,4942937.34052800,0
2021-01-20,1.26100000,1.32000000,1.15400000,1.29000000,6007353.22900000,1611187199999,7510754.04386100,36739,2890256.96400000,3621583.95615100,0
2021-01-21,1.29200000,1.49300000,1.13500000,1.38400000,17055668.31600000,1611273599999,22727415.29850200,86604,8675197.27000000,11591891.02573900,0
2021-01-22,1.38100000,1.48700000,1.18300000,1.36400000,8186704.90000000,1611359999999,11062239.29974600,49127,4013918.19900000,5439465.91552000,0
2021-01-23,1.36200000,1.44800000,1.31500000,1.36300000,5173660.34600000,1611446399999,7084390.11048100,28198,2483855.20200000,3402557.27680600,0
2021-01-24,1.36300000,1.43000000,1.31800000,1.38200000,5322465.10700000,1611532799999,7283891.09539400,27749,2534797.51300000,3470696.19995900,0
2021-01-25,1.38200000,1.44200000,1.30900000,1.31900000,4054400.11800000,1611619199999,5639911.49031400,25422,1955906.81500000,2721412.47413700,0
2021-01-26,1.32000000,1.35600000,1.22300000,1.31800000,3749765.00300000,1611705599999,4803731.45735300,22827,1695385.17100000,2173913.06036800,0
2021-01-27,1.31800000,1.32000000,1.14200000,1.18100000,4681784.29400000,1611791999999,5669186.76022900,28384,2198385.65200000,2658128.50526300,0
2021-01-28,1.18100000,1.34700000,1.15500000,1.27800000,4585071.56400000,1611878399999,5908125.26710300,34732,2262133.10800000,2913259.00683200,0
2021-01-29,1.27600000,1.31100000,1.23200000,1.25900000,3170480.23100000,1611964799999,4028168.06567500,28121,1541259.21800000,1960033.52504500,0
2021-01-30,1.26000000,1.43000000,1.21800000,1.37900000,4553349.57000000,1612051199999,5972661.22181800,31206,2319599.26200000,3057827.68716900,0
2021-01-31,1.38000000,1.44700000,1.26600000,1.29100000,5451744.64500000,1612137599999,7401847.12022800,37806,2631409.78600000,3577316.83493900,0
2021-02-01,1.29100000,1.40900000,1.25600000,1.40300000,3836216.02000000,1612223999999,5060495.40214400,30608,1927067.92400000,2548431.35639200,0
2021-02-02,1.40400000,1.52900000,1.36500000,1.41400000,6730532.81100000,1612310399999,9670031.58000700,44079,3353802.53500000,4840319.99133100,0
2021-02-03,1.41400000,1.55300000,1.39000000,1.48700000,5022050.06800000,1612396799999,7357847.20026400,33718,2611229.43700000,3828888.38729600,0
2021-02-04,1.48900000,1.70900000,1.38000000,1.56700000,9200014.62600000,1612483199999,14042797.77989500,59018,4649971.67800000,7106620.91544500,0
2021-02-05,1.56600000,2.34500000,1.56400000,2.00200000,26375199.21900000,1612569599999,52549133.65023900,203344,13602222.03900000,27041224.48897800,0
2021-02-06,2.00100000,2.00800000,1.67900000,1.78300000,11347963.34200000,1612655999999,20578068.64213500,96029,5353795.85600000,9692146.40735900,0
2021-02-07,1.78200000,1.83500000,1.55800000,1.75200000,7912687.86500000,1612742399999,13496412.63306100,63535,3731213.61500000,6369035.53553500,0
2021-02-08,1.75400000,1.99700000,1.70900000,1.83500000,10080780.87700000,1612828799999,18847921.18147100,75852,5187310.37400000,9706885.90450100,0
2021-02-09,1.83600000,2.06900000,1.78800000,2.01200000,10107243.11300000,1612915199999,19206433.26915900,72893,4982583.07300000,9480782.30364900,0
2021-02-10,2.01200000,2.47200000,1.87900000,2.34400000,18655234.13600000,1613001599999,40458425.92970200,156313,9902960.52900000,21539603.68378800,0
2021-02-11,2.34400000,2.49900000,2.22100000,2.35800000,9227024.82400000,1613087999999,21873396.84899800,92973,4643133.13900000,11021672.50625700,0
2021-02-12,2.35600000,2.50000000,2.23100000,2.38900000,7515554.87800000,1613174399999,17844961.59475100,70982,3664735.49300000,8709225.36558100,0
2021-02-13,2.38600000,2.52600000,2.08900000,2.34000000,10490878.58000000,1613260799999,24221920.14993400,88039,5160597.18500000,11922428.81270000,0
2021-02-14,2.34000000,2.37800000,2.03900000,2.12800000,6916483.68500000,1613347199999,15309362.28004700,56720,3384136.33400000,7504216.31406800,0
2021-02-15,2.13000000,2.29000000,1.71000000,2.10800000,9834071.72400000,1613433599999,20144566.66333300,80367,4749623.20300000,9749545.93093300,0
2021-02-16,2.10600000,2.17700000,1.94600000,2.04900000,4985722.50000000,1613519999999,10306329.73767900,45291,2436253.22300000,5040426.94799500,0
2021-02-17,2.05000000,2.18800000,1.89100000,2.12300000,6056703.55200000,1613606399999,12505690.29129300,47057,2971755.52900000,6135379.96536600,0
2021-02-18,2.12700000,2.29200000,2.09200000,2.21900000,5232139.87700000,1613692799999,11442072.32886900,45847,2572635.32600000,5631952.29938600,0
2021-02-19,2.22400000,2.27900000,2.09500000,2.18700000,5248659.65300000,1613779199999,11496696.99534000,47843,2495998.18800000,5466292.42293200,0
2021-02-20,2.19000000,2.33000000,1.91600000,2.07000000,6722501.77700000,1613865599999,14770542.36552200,65166,3314114.58100000,7295496.15315100,0
2021-02-21,2.07000000,2.23700000,2.00900000,2.18800000,4312009.05700000,1613951999999,9247114.48109700,38278,2093699.32100000,4499051.48513000,0
2021-02-22,2.18800000,2.19600000,1.62500000,1.97200000,7954285.14900000,1614038399999,15422658.66748600,56703,3521742.69300000,6868080.36132800,0
2021-02-23,1.97500000,1.99300000,1.34200000,1.60200000,8307920.12100000,1614124799999,13383080.72977300,56307,3647307.08100000,5861580.33494500,0
2021-02-24,1.60200000,1.75000000,1.50800000,1.63200000,4663241.56600000,1614211199999,7748523.11732000,35762,2149810.21500000,3575001.73916700,0
2021-02-25,1.63400000,1.92100000,1.60300000,1.63100000,4280422.88700000,1614297599999,7487544.74828700,35128,2028460.49200000,3540221.45182100,0
2021-02-26,1.63300000,1.71000000,1.46600000,1.62700000,4415755.97300000,1614383999999,7061079.76907400,33014,2113761.86600000,3380273.57137200,0
2021-02-27,1.62700000,1.80000000,1.60400000,1.67900000,3368948.65500000,1614470399999,5734012.49413800,29484,1685789.35500000,2872395.57098400,0
2021-02-28,1.68000000,1.69600000,1.45000000,1.56900000,3168050.95300000,1614556799999,4941549.94850400,26491,1523729.01800000,2378453.21478600,0
2021-03-01,1.57200000,1.69600000,1.56200000,1.68800000,3225872.73500000,1614643199999,5262252.00053600,25724,1633848.00600000,2663750.23980700,0
2021-03-02,1.68600000,1.75500000,1.59600000,1.66800000,3787042.01800000,1614729599999,6396780.34361900,32308,1902575.67400000,3219900.03415800,0
2021-03-03,1.66600000,1.93000000,1.64900000,1.83400000,5945223.63600000,1614815999999,10860496.04076100,46946,2995793.44400000,5477052.94512600,0
2021-03-04,1.83400000,2.11700000,1.76300000,2.00600000,7988690.01300000,1614902399999,15626562.18740900,59794,3837095.06000000,7516731.43098900,0
2021-03-05,2.00900000,2.33800000,1.86600000,2.11600000,16256709.19900000,1614988799999,35226809.09336100,126375,8223463.58900000,17828741.45031100,0
2021-03-06,2.11600000,2.18300000,1.95000000,2.05500000,5626349.16400000,1615075199999,11629465.97757100,43443,2809892.57300000,5812680.68874600,0
2021-03-07,2.05900000,2.12200000,1.98200000,2.07300000,3519116.93700000,1615161599999,7201363.68178700,28488,1831327.70800000,3752697.86620000,0
2021-03-08,2.06800000,2.16700000,1.97500000,2.16200000,3987045.85700000,1615247999999,8249470.59683600,30520,1963390.69400000,4064853.05033900,0
2021-03-09,2.16500000,2.35100000,2.09600000,2.18000000,6490060.12200000,1615334399999,14350651.99087300,52910,3210922.91100000,7098994.92889000,0
2021-03-10,2.18400000,2.18800000,1.99500000,2.04700000,4602002.85000000,1615420799999,9514432.43388700,36426,2367444.21300000,4892591.91518800,0
2021-03-11,2.04700000,2.41000000,1.97000000,2.19600000,11232317.03100000,1615507199999,24490458.26753800,82046,5071636.42400000,11060788.65577500,0
2021-03-12,2.19700000,2.44700000,2.08200000,2.21200000,10082153.88000000,1615593599999,22701759.06366400,80876,4959906.77200000,11184479.64259400,0
2021-03-13,2.21000000,2.35500000,2.08000000,2.31600000,7678736.21000000,1615679999999,16969926.09986200,63784,3631348.35400000,8031986.05516000,0
2021-03-14,2.31700000,2.33000000,2.13500000,2.15500000,4224848.73400000,1615766399999,9325873.26061500,34164,1953540.04000000,4313780.06701800,0
2021-03-15,2.15500000,2.27700000,1.98900000,2.05600000,5742232.50400000,1615852799999,12111146.07402100,40740,2895580.05800000,6110581.74044200,0
2021-03-16,2.05600000,2.23600000,1.93300000,2.22200000,5497134.93800000,1615939199999,11696742.70018300,40720,3042816.45800000,6497446.60153900,0
2021-03-17,2.22000000,2.89300000,2.14600000,2.75600000,24530173.25300000,1616025599999,63035359.16092900,177267,13001648.44400000,33363994.25116500,0
2021-03-18,2.75800000,3.34400000,2.72300000,2.78700000,33790566.63400000,1616111999999,103044944.87980800,279423,16899075.94500000,51614624.69414400,0
2021-03-19,2.78500000,2.98500000,2.67300000,2.90900000,9056196.98600000,1616198399999,25782655.25513500,77379,4622666.10700000,13162211.97721600,0
2021-03-20,2.91200000,3.20000000,2.72500000,2.73500000,7285946.50100000,1616284799999,21656657.95403100,67529,3585089.01700000,10667817.47117900,0
2021-03-21,2.73400000,2.80400000,2.58700000,2.73300000,6033298.26600000,1616371199999,16312368.43634800,52020,3146662.09700000,8506422.63894600,0
2021-03-22,2.73500000,3.10300000,2.62500000,2.87100000,10148665.54300000,1616457599999,29484685.06507000,105685,5297920.11600000,15386489.44821000,0
2021-03-23,2.86700000,3.09600000,2.55000000,2.60200000,8505671.34500000,1616543999999,23171661.63791300,69271,3855538.20600000,10554151.00348300,0
2021-03-24,2.60500000,2.83600000,2.28200000,2.37000000,7443992.29700000,1616630399999,19527375.39669800,65069,3882731.72900000,10195618.83058600,0
2021-03-25,2.37200000,2.41100000,2.14700000,2.27700000,6477026.60600000,1616716799999,14759820.99315700,48863,3134739.16200000,7143489.50732900,0
2021-03-26,2.27600000,2.51500000,2.27300000,2.44900000,4144379.15800000,1616803199999,10024473.64662900,32938,2002299.66000000,4846592.12774200,0
2021-03-27,2.44900000,2.64300000,2.42500000,2.46700000,4735651.20600000,1616889599999,11972173.03994500,41268,2229179.05100000,5640593.42428600,0
2021-03-28,2.46600000,2.66300000,2.43500000,2.65700000,4072686.94200000,1616975999999,10421193.95760300,39444,2070820.76800000,5292577.21030100,0
2021-03-29,2.65600000,2.79500000,2.58900000,2.76800000,4711668.22500000,1617062399999,12692989.35607900,49841,2448862.99500000,6601707.53235800,0
2021-03-30,2.76700000,2.87400000,2.66700000,2.80200000,4185842.39200000,1617148799999,11610360.96303800,46974,2061296.24000000,5713752.09210200,0
2021-03-31,2.79800000,2.88900000,2.57200000,2.72000000,4139996.99900000,1617235199999,11285209.52410100,43347,2014341.37100000,5488378.87414300,0
2021-04-01,2.72200000,2.95600000,2.65000000,2.92000000,4509868.69600000,1617321599999,12665722.93326900,48223,2302134.97700000,6473421.66000700,0
2021-04-02,2.92000000,3.10000000,2.77600000,3.04000000,5097500.22900000,1617407999999,14804134.97748700,55791,2467650.88700000,7145927.02199800,0
2021-04-03,3.04300000,3.80000000,3.01700000,3.24900000,17030946.84400000,1617494399999,58556227.57326400,183946,8762018.36900000,30120419.36253300,0
2021-04-04,3.25000000,3.51000000,3.22000000,3.37700000,5254457.20000000,1617580799999,17667395.30658200,67928,2593699.40800000,8722723.86864600,0
2021-04-05,3.37700000,3.58000000,3.13800000,3.27800000,6477735.02200000,1617667199999,21831001.99864900,73765,3042149.11900000,10270334.10740100,0
2021-04-06,3.28300000,3.61300000,3.24400000,3.44800000,5574373.50300000,1617753599999,19115052.64036100,80233,2855959.39300000,9804750.54108900,0
2021-04-07,3.44300000,3.53700000,2.87100000,3.06800000,6927371.68500000,1617839999999,21940451.95629200,78031,3359658.58600000,10667832.08177700,0
2021-04-08,3.06600000,3.38700000,3.05000000,3.32100000,3648568.80500000,1617926399999,11839538.75977800,41774,1827906.59900000,5939747.93815600,0
2021-04-09,3.31600000,3.50900000,3.21300000,3.40700000,4302609.17900000,1618012799999,14459720.40508500,51494,2278593.08200000,7665038.01924300,0
2021-04-10,3.41000000,4.36000000,3.31400000,3.77800000,19147047.90700000,1618099199999,73314607.66943100,201107,10002037.57000000,38293960.57164300,0
2021-04-11,3.77500000,3.81500000,3.50000000,3.66700000,5700703.83700000,1618185599999,20718174.98310700,73990,2796363.29800000,10169770.85198200,0
2021-04-12,3.66300000,3.95400000,3.42900000,3.51200000,5494939.34300000,1618271999999,20155776.11951400,71846,2756684.87800000,10130671.35139800,0
2021-04-13,3.51800000,3.63900000,3.37600000,3.56300000,4220947.65500000,1618358399999,14791782.13294200,50067,2210800.85300000,7758145.64937700,0
2021-04-14,3.56300000,3.58500000,3.21400000,3.40600000,3906913.67700000,1618444799999,13241220.74611500,47498,1902753.39200000,6443578.06895600,0
2021-04-15,3.40900000,3.64900000,3.37700000,3.54800000,2875886.27900000,1618531199999,10112637.11630200,39111,1536484.39200000,5406830.42264300,0
2021-04-16,3.55300000,3.59700000,3.22600000,3.58000000,4882977.51400000,1618617599999,16704839.94317500,63565,2502046.06100000,8571821.62580100,0
2021-04-17,3.57900000,3.61000000,3.30300000,3.34700000,3079210.72600000,1618703999999,10707068.31817800,41970,1485202.42400000,5163858.71401900,0
2021-04-18,3.34700000,3.38500000,2.56100000,3.02600000,6999612.81400000,1618790399999,20526992.35627300,73937,3090438.81200000,9035040.38903100,0
2021-04-19,3.02400000,3.14600000,2.66000000,2.78600000,5153028.04500000,1618876799999,14961410.25234900,58170,2591661.25800000,7533057.00961700,0
2021-04-20,2.78600000,3.08000000,2.44700000,2.95600000,7868040.11900000,1618963199999,22146810.03403700,84383,4072306.12700000,11457775.15672500,0
2021-04-21,2.95600000,3.42400000,2.88300000,3.02600000,11036208.89200000,1619049599999,35083540.15559300,107127,5563509.92800000,17674944.59587300,0
2021-04-22,3.02500000,3.14000000,2.60100000,2.63200000,6757519.00300000,1619135999999,19756994.20231700,62382,3275850.99700000,9587573.98278700,0
2021-04-23,2.63200000,2.69800000,2.22600000,2.54400000,8158288.78000000,1619222399999,19706395.19593700,68562,3994856.61500000,9639904.02475800,0
2021-04-24,2.54000000,2.55300000,2.27300000,2.36100000,2601726.28400000,1619308799999,6261225.43353800,24726,1319350.10500000,3179871.98682700,0
2021-04-25,2.36100000,2.63200000,2.25700000,2.40700000,3030938.54200000,1619395199999,7450661.48244300,29636,1589897.89600000,3905232.24000900,0
2021-04-26,2.40800000,2.80500000,2.39000000,2.78300000,3722779.41300000,1619481599999,9932947.62232000,43253,1885335.74900000,5032932.77158300,0
2021-04-27,2.78100000,3.32800000,2.73100000,3.25000000,7387698.36200000,1619567999999,22717115.43747400,82469,3839478.06200000,11792076.36338100,0
2021-04-28,3.25000000,3.28300000,2.84600000,3.11900000,4886119.24300000,1619654399999,14835891.48818600,55827,2417342.36800000,7344145.95119600,0
2021-04-29,3.12300000,3.36000000,2.98000000,3.07700000,4638393.87800000,1619740799999,14721059.59262900,54527,2435821.06200000,7745477.55634600,0
2021-04-30,3.07400000,3.33000000,3.01200000,3.26300000,3384162.24300000,1619827199999,10775280.90171300,35593,1652768.97300000,5266019.35068200,0
2021-05-01,3.26100000,3.39000000,3.13800000,3.33200000,3711409.34100000,1619913599999,12080558.16353400,40527,1939964.05200000,6313626.19195600,0
2021-05-02,3.33500000,3.36100000,3.08700000,3.17300000,3513877.83600000,1619999999999,11217969.35012200,31742,1780100.62500000,5671920.84128900,0
2021-05-03,3.17400000,3.48500000,3.17000000,3.41900000,5410965.82300000,1620086399999,18125087.00854200,61579,2827156.21800000,9476654.10330400,0
2021-05-04,3.42300000,3.43400000,2.91400000,2.96700000,4563382.11200000,1620172799999,14421421.44168000,50011,2193447.71200000,6934525.85245800,0
2021-05-05,2.96700000,3.29000000,2.93500000,3.28400000,3132663.32100000,1620259199999,9924542.12238600,37072,1683823.78300000,5338410.47027900,0
2021-05-06,3.28500000,3.60000000,3.16800000,3.55600000,7473586.95300000,1620345599999,24949179.74278000,88184,3818784.84700000,12768140.66999100,0
2021-05-07,3.55200000,4.25000000,3.39000000,3.54000000,13431365.43200000,1620431999999,51119020.27012100,166492,6864948.29100000,26149944.97825500,0
2021-05-08,3.53700000,3.69000000,3.36900000,3.44100000,5772965.00700000,1620518399999,20452366.96119300,56472,2825657.12000000,10013426.84027000,0
2021-05-09,3.44000000,3.46700000,3.20600000,3.36800000,4291836.92300000,1620604799999,14386853.63896200,51100,2113766.02100000,7091683.95601600,0
2021-05-10,3.37000000,3.99400000,2.98000000,3.30100000,10819157.00200000,1620691199999,37903123.19054600,113305,5543016.09900000,19462160.09238700,0
2021-05-11,3.30100000,3.43700000,3.06100000,3.38700000,4987370.04900000,1620777599999,16156186.13903000,55381,2589325.25500000,8399580.25248600,0
2021-05-12,3.38800000,3.70100000,2.84400000,2.92600000,7351745.63200000,1620863999999,25185601.76796800,85705,3623672.19700000,12466895.43780900,0
2021-05-13,2.92400000,3.19000000,2.73200000,2.98700000,5892450.79100000,1620950399999,17574300.46943500,60052,2882570.80900000,8594402.35892800,0
2021-05-14,2.99000000,3.25000000,2.96500000,3.15400000,3064819.66400000,1621036799999,9569261.88012800,35351,1529155.90800000,4773960.01096500,0
2021-05-15,3.15200000,3.19800000,2.80400000,2.81900000,3369818.02100000,1621123199999,10076767.18215500,38387,1563898.90800000,4684426.55596700,0
2021-05-16,2.82900000,3.03600000,2.55600000,2.71000000,3921344.00500000,1621209599999,10952231.95111300,39988,1883910.53400000,5269928.08605100,0
2021-05-17,2.71000000,2.77600000,2.41000000,2.48800000,4533221.20600000,1621295999999,11686404.58428500,40924,2302093.24300000,5945949.76660600,0
2021-05-18,2.49300000,2.93200000,2.46500000,2.80600000,4362374.35000000,1621382399999,12059168.76290900,43781,2247372.36400000,6223911.89657500,0
2021-05-19,2.80600000,2.89800000,1.38000000,1.88900000,11658474.14800000,1621468799999,24653876.74845700,83441,5261033.51100000,11258097.13325700,0
2021-05-20,1.89300000,2.27900000,1.73900000,2.13500000,7708537.58200000,1621555199999,15914151.58844400,62992,3632844.50500000,7569181.00855300,0
2021-05-21,2.13500000,2.26000000,1.68100000,1.91300000,10116643.52800000,1621641599999,19782089.65860300,59538,4637654.71200000,9133799.52318300,0
2021-05-22,1.91300000,1.93800000,1.64200000,1.71500000,6893734.84900000,1621727999999,12247070.84610100,47694,3564696.17600000,6338833.02322400,0
2021-05-23,1.71500000,1.78800000,1.18800000,1.44000000,8662001.70000000,1621814399999,12557982.17270700,48602,4227261.37200000,6111573.39235500,0
2021-05-24,1.44100000,1.76400000,1.39400000,1.72800000,6467486.35400000,1621900799999,10428699.25725000,45711,3310459.67200000,5331483.19282500,0
2021-05-25,1.72800000,1.81100000,1.50700000,1.73200000,5792514.20900000,1621987199999,9551363.21392400,37584,3112948.27000000,5130015.36444200,0
2021-05-26,1.73000000,2.01900000,1.68000000,2.01000000,7460823.83200000,1622073599999,13722364.19657600,51723,3756237.74400000,6910044.89304500,0
2021-05-27,2.01000000,2.04900000,1.79000000,1.87600000,5452587.16100000,1622159999999,10266271.48120500,42923,2832257.42500000,5329468.40349900,0
2021-05-28,1.87600000,1.89600000,1.53900000,1.60600000,5204847.67500000,1622246399999,8836817.40800600,35912,2573940.04700000,4365306.72373700,0
2021-05-29,1.60600000,1.69200000,1.41900000,1.53500000,5269749.13400000,1622332799999,8222857.62227800,28304,2584959.08600000,4047417.18679000,0
2021-05-30,1.53800000,1.64900000,1.42000000,1.56900000,2813838.36600000,1622419199999,4405479.80622100,18614,1437862.91200000,2252361.11631400,0
2021-05-31,1.56900000,1.70000000,1.48000000,1.69300000,3764025.37600000,1622505599999,6020240.27487900,25044,1948820.44600000,3114009.55207800,0
2021-06-01,1.69100000,2.09900000,1.57400000,2.03400000,15203299.15900000,1622591999999,27763859.58491800,87256,7884100.32700000,14402723.81041300,0
2021-06-02,2.03200000,2.71700000,2.00700000,2.46500000,47200334.31500000,1622678399999,110450442.19875800,303916,22516501.22500000,52563253.42845000,0
2021-06-03,2.46500000,2.67100000,2.35600000,2.40800000,12163366.17000000,1622764799999,30390297.65928500,109138,6249249.91300000,15599772.19369000,0
2021-06-04,2.40900000,2.41600000,2.09300000,2.17900000,6892557.36900000,1622851199999,15422115.31990600,51907,3322756.02300000,7424429.59252000,0
2021-06-05,2.18100000,2.35700000,2.01400000,2.08100000,4824244.02000000,1622937599999,10522809.29820500,37325,2479636.23200000,5415144.18308600,0
2021-06-06,2.08100000,2.47600000,2.05500000,2.41200000,7354375.42000000,1623023999999,16450424.22008000,51740,3835527.78400000,8588662.93006900,0
2021-06-07,2.41000000,2.41500000,2.04400000,2.07900000,7549435.34200000,1623110399999,17269445.10003900,52187,3784872.02300000,8672089.10945800,0
2021-06-08,2.07900000,2.11600000,1.82000000,1.98400000,7790468.92300000,1623196799999,15467928.77762400,55373,3799258.98800000,7540756.80389800,0
2021-06-09,1.98500000,2.14900000,1.85300000,2.07600000,5038545.18200000,1623283199999,10159107.36602500,39492,2603680.09800000,5245409.07082700,0
2021-06-10,2.07800000,2.08500000,1.87900000,1.89600000,4465174.48600000,1623369599999,8778584.64336800,28421,2396115.64400000,4705750.60191500,0
2021-06-11,1.89800000,1.92000000,1.68900000,1.78700000,4661870.37800000,1623455999999,8493831.53968000,29387,2433732.16100000,4436306.07776300,0
2021-06-12,1.79000000,1.79100000,1.58200000,1.66800000,3898504.28700000,1623542399999,6506483.81932900,22774,1972161.21000000,3292797.83654700,0
2021-06-13,1.66900000,1.95900000,1.59900000,1.91500000,6480658.02700000,1623628799999,11504526.50738800,39042,3355666.87800000,5970114.74396700,0
2021-06-14,1.91500000,2.07000000,1.85700000,1.90300000,10115138.36900000,1623715199999,19707626.32813100,59899,4994981.28900000,9725374.35666900,0
2021-06-15,1.90300000,1.95600000,1.84000000,1.86000000,3749962.33200000,1623801599999,7100629.88563700,21744,1949538.14800000,3690716.36951300,0
2021-06-16,1.86000000,2.12000000,1.76100000,2.08100000,13774270.72800000,1623887999999,26828757.26080000,80658,7192850.38700000,14002226.74771200,0
2021-06-17,2.08100000,2.08500000,1.90600000,1.94500000,5007241.08000000,1623974399999,10003139.23892400,36943,2412491.48200000,4816899.29540400,0
2021-06-18,1.94500000,1.94600000,1.72200000,1.78500000,3592239.30400000,1624060799999,6576330.56351100,20933,1722791.07000000,3151835.20058800,0
