"","timestamp","open","high","low","close","volume","close_time","quote_av","trades","tb_base_av","tb_quote_av","ignore"
"15",2020-12-12 14:00:00,555.52,557.02,551.28,553.95,34195.9429,1607785199999,18943100.9895023,18712,17755.61276,9836690.502729,0
"16",2020-12-12 15:00:00,553.91,555.54,551.5,554.54,27614.66876,1607788799999,15289181.5676369,14201,14169.12952,7847181.4845455,0
"17",2020-12-12 16:00:00,554.53,555.86,552.62,553.24,17833.10584,1607792399999,9890088.8173193,9251,9932.99428,5508824.9796024,0
"18",2020-12-12 17:00:00,553.31,557,551.68,556.24,18142.22,1607795999999,10054385.2340993,9379,9966.36702,5524549.7943641,0
"19",2020-12-12 18:00:00,556.28,565.54,556.23,564.21,48126.42885,1607799599999,27032683.2055985,22077,26083.46229,14649122.6768074,0
"20",2020-12-12 19:00:00,564.2,569.5,564,568.8,40037.32288,1607803199999,22654824.5123623,19815,22752.81466,12876229.4530672,0
"21",2020-12-12 20:00:00,568.81,572.83,566.31,567.93,32873.87221,1607806799999,18699252.0638738,22255,16281.90368,9263326.0174083,0
"22",2020-12-12 21:00:00,567.94,571.7,567.62,570.13,23565.14562,1607810399999,13434696.2752055,12682,13590.85806,7749001.78724,0
"23",2020-12-12 22:00:00,570.18,574,569.44,570.97,18015.62855,1607813999999,10296571.3835642,12652,9713.66993,5552842.4748246,0
"24",2020-12-12 23:00:00,570.97,571.8,566.76,568.04,22300.54387,1607817599999,12679875.3819367,11788,9995.29521,5684318.3887851,0
"25",2020-12-13 00:00:00,568.09,569.68,563.69,565.7,24092.59994,1607821199999,13647312.5745368,11729,13687.67416,7752666.9281799,0
"26",2020-12-13 01:00:00,565.69,567.28,564.39,566.03,10028.2417,1607824799999,5677097.8180118,6562,5039.53147,2853195.4500081,0
"27",2020-12-13 02:00:00,566.03,566.64,563.22,566.44,11703.64934,1607828399999,6614088.5966097,7134,5973.66585,3376376.9984683,0
"28",2020-12-13 03:00:00,566.46,567.81,564.91,565.42,12392.23977,1607831999999,7018113.8693537,6536,5511.24573,3120904.2321771,0
"29",2020-12-13 04:00:00,565.45,569.43,564.16,568.04,18510.8462,1607835599999,10504256.0045321,8758,8045.53239,4564854.6562095,0
"30",2020-12-13 05:00:00,568.05,571.88,567.8,569.08,19522.36127,1607839199999,11130655.422419,10406,10486.34361,5978317.1043651,0
"31",2020-12-13 06:00:00,569.08,572.74,569.01,572.13,23113.86597,1607842799999,13193261.9316602,10052,14392.24755,8212978.4604413,0
"32",2020-12-13 07:00:00,572.1,580,572.1,579.02,53750.77718,1607846399999,30979559.9480139,29693,31131.45316,17942158.3832022,0
"33",2020-12-13 08:00:00,579.07,584,577.24,581.31,57231.12804,1607849999999,33197601.0852855,26445,24239.71292,14066235.6360183,0
"34",2020-12-13 09:00:00,581.31,585,577.99,583.46,32948.14061,1607853599999,19166920.7556699,16971,17284.95892,10059559.137736,0
"35",2020-12-13 10:00:00,583.47,586.74,581.61,583.77,38058.53795,1607857199999,22236974.3014532,18415,19324.48563,11290816.2165131,0
"36",2020-12-13 11:00:00,583.76,586.88,581.31,585.56,29272.2704,1607860799999,17097518.5209994,15118,14605.53443,8530858.1511048,0
"37",2020-12-13 12:00:00,585.59,588.85,583.3,586.96,40687.82147,1607864399999,23874433.0750966,19138,19003.45251,11150803.2225736,0
"38",2020-12-13 13:00:00,586.98,589.71,584.02,585.78,28761.83008,1607867999999,16879184.2869245,16297,14611.27954,8577287.19344,0
"39",2020-12-13 14:00:00,585.78,586.58,582.82,585.32,21631.55596,1607871599999,12643749.0218772,16389,10326.54085,6036252.7791636,0
"40",2020-12-13 15:00:00,585.33,586.73,579.66,585.22,36104.02508,1607875199999,21043275.4364037,18558,17272.51675,10069311.7849058,0
"41",2020-12-13 16:00:00,585.22,595,585.22,593.34,61671.4509,1607878799999,36499574.9801588,32997,32233.3951,19072433.3499572,0
"42",2020-12-13 17:00:00,593.33,594.86,591.13,594.8,24608.99736,1607882399999,14582814.0914201,14320,10911.23763,6467174.4658049,0
"43",2020-12-13 18:00:00,594.63,594.7,591,592.46,17426.43633,1607885999999,10318715.7098794,11008,8584.87121,5083481.5624064,0
"44",2020-12-13 19:00:00,592.4,594,591.36,591.87,14881.23218,1607889599999,8818428.3719159,8189,6377.66353,3779137.9086032,0
"45",2020-12-13 20:00:00,591.87,592.07,585.38,588.82,27326.59568,1607893199999,16080107.509818,16340,12036.95746,7083009.0803739,0
"46",2020-12-13 21:00:00,588.81,592.14,588.66,591.49,12262.03999,1607896799999,7244269.6771562,10451,5551.47521,3279206.4339063,0
"47",2020-12-13 22:00:00,591.5,592.24,583.81,588.62,21558.77781,1607900399999,12657125.7729623,15939,9131.503,5359130.7942812,0
"48",2020-12-13 23:00:00,588.64,593.36,588.59,590.7,20249.04037,1607903999999,11967521.5845721,12080,10436.04641,6167607.2336805,0
"49",2020-12-14 00:00:00,590.81,591.01,581.75,584.48,32127.62175,1607907599999,18824526.7071878,15365,16032.11977,9396645.2508927,0
"50",2020-12-14 01:00:00,584.47,586.49,582.37,585.28,21299.63384,1607911199999,12462125.5365769,9950,10757.76379,6294427.7750114,0
"51",2020-12-14 02:00:00,585.29,590.78,583.18,590.63,20056.1227,1607914799999,11766079.3954925,10793,9953.47387,5838274.8124381,0
"52",2020-12-14 03:00:00,590.77,591.48,588.7,590.48,22881.14956,1607918399999,13507282.6570018,11373,10915.2827,6443704.5825634,0
"53",2020-12-14 04:00:00,590.48,591.17,583.66,585.34,27873.5633,1607921999999,16351301.8199002,13219,13168.39824,7725661.4288295,0
"54",2020-12-14 05:00:00,585.34,585.51,582.9,585.41,16152.20747,1607925599999,9440785.7609076,9715,7586.86114,4435116.4851253,0
"55",2020-12-14 06:00:00,585.41,588.29,585,588.23,16156.25454,1607929199999,9474584.2662641,8744,9409.50587,5518168.6393307,0
"56",2020-12-14 07:00:00,588.23,588.62,584.79,585.99,15219.63806,1607932799999,8928224.5468184,8845,7402.09047,4342775.2623567,0
"57",2020-12-14 08:00:00,585.99,589.31,585.63,588.12,16931.08738,1607936399999,9948084.8382181,9952,8319.73,4888374.5149003,0
"58",2020-12-14 09:00:00,588.12,588.8,585.15,587.32,13915.61991,1607939999999,8170608.6001148,9279,6851.8719,4023405.5923018,0
"59",2020-12-14 10:00:00,587.33,588.09,576.5,578.39,37166.2837,1607943599999,21622834.3591302,18277,16894.88486,9830817.3175346,0
"60",2020-12-14 11:00:00,578.38,580.49,575.6,579.7,26366.7388,1607947199999,15248426.8662103,14308,11789.20676,6819627.8627804,0
"61",2020-12-14 12:00:00,579.69,582.24,577,579.05,25487.58136,1607950799999,14768610.1051664,14256,12289.49401,7120154.1446324,0
"62",2020-12-14 13:00:00,579.05,583,576.12,582.08,23721.5293,1607954399999,13761417.8977137,12589,11801.83794,6847560.7281866,0
"63",2020-12-14 14:00:00,582.08,582.7,578.4,582.47,15762.82021,1607957999999,9148181.2315502,9613,7852.94209,4557110.5248755,0
"64",2020-12-14 15:00:00,582.47,588.37,582.47,583.82,33347.39911,1607961599999,19531496.3335437,19054,17031.64529,9976387.0511947,0
"65",2020-12-14 16:00:00,583.82,585.05,580.71,581.5,21722.03337,1607965199999,12651189.6106525,12094,10762.14472,6267218.2809215,0
"66",2020-12-14 17:00:00,581.5,582.76,580,581.01,12456.09288,1607968799999,7241531.2020486,7766,6333.33531,3681982.3586726,0
"67",2020-12-14 18:00:00,581.01,586.5,581.01,586.49,19235.17461,1607972399999,11227766.5358223,10645,10559.56948,6162880.9954386,0
"68",2020-12-14 19:00:00,586.5,586.5,583.9,585.22,15580.31183,1607975999999,9118666.4242953,8957,7818.94502,4575904.1488909,0
"69",2020-12-14 20:00:00,585.2,587.38,583.04,586.96,15636.87065,1607979599999,9150938.6125802,9491,7769.94137,4547753.5996924,0
"70",2020-12-14 21:00:00,586.96,587.88,584.65,586.2,16043.39111,1607983199999,9404087.8912555,9171,8434.55553,4944132.2414117,0
"71",2020-12-14 22:00:00,586.21,588.63,585.74,588.55,12311.26265,1607986799999,7231055.0356983,8340,7356.50913,4321233.6163629,0
"72",2020-12-14 23:00:00,588.55,588.77,585.14,586.29,15561.63897,1607990399999,9130417.7183385,10950,7952.59651,4666842.811288,0
"73",2020-12-15 00:00:00,586.29,589.76,585.61,588.86,19005.8415,1607993999999,11173048.2739801,14803,9853.18557,5793256.2738471,0
"74",2020-12-15 01:00:00,588.9,592,587.34,591.34,22430.87668,1607997599999,13221398.5301814,14189,13405.32983,7902627.026106,0
"75",2020-12-15 02:00:00,591.44,597.2,591.4,593.84,63117.93608,1608001199999,37567253.9956888,27933,35940.24786,21389436.1511989,0
"76",2020-12-15 03:00:00,593.84,594.3,591.65,592.77,18782.95337,1608004799999,11137032.702189,9737,8838.50835,5241111.9209159,0
"77",2020-12-15 04:00:00,592.77,593.34,582.64,582.86,33630.99765,1608008399999,19787789.6125163,17202,14480.41002,8525016.9370622,0
"78",2020-12-15 05:00:00,582.86,585.75,578.58,582.54,44911.68329,1608011999999,26165626.7763958,21595,23079.79732,13449779.3257643,0
"79",2020-12-15 06:00:00,582.54,584.88,581.78,584.61,16056.71611,1608015599999,9365693.9638741,13489,8474.79584,4943367.1038941,0
"80",2020-12-15 07:00:00,584.66,586.01,582.68,585.74,16725.54254,1608019199999,9769023.1170038,16614,7559.15102,4415330.9184226,0
"81",2020-12-15 08:00:00,585.75,586,581.95,583.96,16468.94551,1608022799999,9622202.8414858,11376,8992.98833,5254309.0873088,0
"82",2020-12-15 09:00:00,583.96,584.22,580.11,583.44,25677.37781,1608026399999,14959544.0528567,13651,12087.74128,7042342.2023542,0
"83",2020-12-15 10:00:00,583.44,589.21,580.79,587.7,36786.61196,1608029999999,21534882.2039806,18596,19959.37877,11685368.8559846,0
"84",2020-12-15 11:00:00,587.69,587.91,584.93,585.59,17903.03064,1608033599999,10497612.6365638,11534,9407.33174,5516165.4500611,0
"85",2020-12-15 12:00:00,585.49,589,584.89,585.72,19018.83282,1608037199999,11158004.4341273,12166,9930.36758,5826542.4203056,0
"86",2020-12-15 13:00:00,585.72,587.1,584.99,587.04,13357.65332,1608040799999,7828841.7535676,10240,6257.06844,3667373.6005486,0
"87",2020-12-15 14:00:00,587.03,588.99,582.52,584,28265.56049,1608044399999,16547252.3479626,16343,12747.63001,7464577.2367172,0
"88",2020-12-15 15:00:00,583.99,586.49,583.74,585.82,18411.29742,1608047999999,10775522.3680425,11053,8779.39383,5138209.9401151,0
"89",2020-12-15 16:00:00,585.82,587.1,583.8,585.79,22359.21224,1608051599999,13094327.2141947,12628,11363.66705,6655534.4187383,0
"90",2020-12-15 17:00:00,585.76,586.99,585,585.86,14235.63363,1608055199999,8344745.5976516,9475,7330.38661,4297195.0391557,0
"91",2020-12-15 18:00:00,585.86,589.4,585.46,589.03,21305.15859,1608058799999,12519802.255109,11553,10637.86434,6251227.3726636,0
"92",2020-12-15 19:00:00,589.04,592.92,588.78,592.28,30840.52599,1608062399999,18233876.1895561,15172,16851.15828,9964219.0402344,0
"93",2020-12-15 20:00:00,592.31,593.17,590.27,590.78,21010.73022,1608065999999,12429008.563834,10676,11125.16552,6581446.4206073,0
"94",2020-12-15 21:00:00,590.79,591.87,586.07,588.7,23941.70249,1608069599999,14091475.5251455,12570,11570.25399,6810979.9471853,0
"95",2020-12-15 22:00:00,588.71,589.58,587.27,588.37,9121.84669,1608073199999,5366292.4991759,7294,4356.81646,2563006.1577616,0
"96",2020-12-15 23:00:00,588.36,589.8,585.29,588.64,15903.85307,1608076799999,9352920.9143091,9272,7573.95199,4453953.4024938,0
"97",2020-12-16 00:00:00,588.78,589.43,583.23,585.14,24413.2996,1608080399999,14289077.8387824,13631,10618.28794,6215568.1464591,0
"98",2020-12-16 01:00:00,585.13,586.18,582.27,584.86,19009.18846,1608083999999,11105560.2528645,10177,8251.55918,4821240.8717253,0
"99",2020-12-16 02:00:00,584.86,586.62,584.66,585.72,15080.83578,1608087599999,8831714.6168111,8541,7454.84784,4365844.4645985,0
"100",2020-12-16 03:00:00,585.72,585.99,582.84,583.31,14869.36154,1608091199999,8684621.3954012,8757,7496.10705,4378061.9262459,0
"101",2020-12-16 04:00:00,583.31,584.38,580.71,583.27,18373.97127,1608094799999,10706921.8541177,10265,8993.03034,5240640.6597106,0
"102",2020-12-16 05:00:00,583.26,585.22,582.83,583.98,14330.21312,1608098399999,8367911.9725305,8224,7306.35776,4266323.9589831,0
"103",2020-12-16 06:00:00,583.98,586.49,583.31,585.72,19108.60421,1608101999999,11177684.1349132,10399,10559.78545,6176913.8189898,0
"104",2020-12-16 07:00:00,585.72,586.5,584.46,585.02,14636.26773,1608105599999,8566497.0719011,8368,7116.53858,4165289.1478566,0
"105",2020-12-16 08:00:00,585.01,588.21,583.8,588.16,17856.25957,1608109199999,10462891.1967294,10532,9274.29781,5434223.5326968,0
"106",2020-12-16 09:00:00,588.16,588.72,585.6,588.44,20089.46008,1608112799999,11795314.733511,12669,9931.55937,5831562.2422209,0
"107",2020-12-16 10:00:00,588.42,594.62,587.51,594.56,58546.79563,1608116399999,34646128.5149564,28019,31833.1438,18837601.7410708,0
"108",2020-12-16 11:00:00,594.53,596.5,591.52,593.78,52854.56445,1608119999999,31397091.9799105,28286,27596.21002,16394696.3305737,0
"109",2020-12-16 12:00:00,593.79,598.82,590.78,592.81,62418.946,1608123599999,37180341.2727597,31821,31308.87589,18650899.2005592,0
"110",2020-12-16 13:00:00,592.81,609.89,592.81,609.19,107295.74029,1608127199999,64448212.4187161,50645,60868.36114,36558656.9972719,0
"111",2020-12-16 14:00:00,609.15,625,607.9,619.54,189690.24554,1608130799999,117184213.015843,86474,106375.06386,65700511.689214,0
"112",2020-12-16 15:00:00,619.6,621.49,616.3,620.2,73739.12723,1608134399999,45648189.5405428,35907,35322.32509,21869961.6477432,0
"113",2020-12-16 16:00:00,620.19,629,620.17,628.49,109995.75311,1608137999999,68767556.3083247,48970,57793.33791,36133409.0133626,0
"114",2020-12-16 17:00:00,628.47,628.85,620.2,621.37,60101.71255,1608141599999,37506929.1025074,32934,29982.16348,18712505.2144429,0
"115",2020-12-16 18:00:00,621.37,623.99,616.01,618.57,42612.40053,1608145199999,26452669.5965136,21187,18328.7261,11379910.6120696,0
"116",2020-12-16 19:00:00,618.57,623.82,617.76,622.5,25246.50373,1608148799999,15681634.3854357,14680,12722.68258,7902615.2030885,0
"117",2020-12-16 20:00:00,622.51,625.45,620.96,623.21,31595.16448,1608152399999,19689806.7224678,14988,16535.8969,10305953.2463114,0
"118",2020-12-16 21:00:00,623.22,632.22,622,628.91,61218.23373,1608155999999,38428735.182448,28243,33027.22589,20738790.0854623,0
"119",2020-12-16 22:00:00,628.95,635.1,627.39,634.64,53366.60524,1608159599999,33736237.6000891,31458,28220.03104,17842015.2397717,0
"120",2020-12-16 23:00:00,634.63,640,630,637.18,79138.79691,1608163199999,50253303.6996579,34388,38981.8416,24757653.051674,0
"121",2020-12-17 00:00:00,637.18,648,636.88,644.66,91799.03,1608166799999,59056949.1841777,45401,46357.39295,29821576.6361296,0
"122",2020-12-17 01:00:00,644.66,650,641.2,643.89,70628.18272,1608170399999,45605619.2393323,33364,32839.32571,21219390.6056296,0
"123",2020-12-17 02:00:00,643.89,648,641.15,645.98,49672.89242,1608173999999,32033487.2489052,22554,24213.55543,15613109.6247537,0
"124",2020-12-17 03:00:00,645.99,652.12,633.39,636.72,100453.19257,1608177599999,64543048.6931331,43995,47206.06638,30352483.531719,0
"125",2020-12-17 04:00:00,636.72,640.57,636,637.71,36005.69169,1608181199999,23001348.3353611,17241,15545.36822,9930322.7830106,0
"126",2020-12-17 05:00:00,637.7,649,637.5,647.75,48515.95927,1608184799999,31201224.2241872,23624,24430.18625,15718329.6422534,0
"127",2020-12-17 06:00:00,647.72,648,641.64,644.42,64248.47751,1608188399999,41425932.2748501,25532,29950.36727,19310966.8091442,0
"128",2020-12-17 07:00:00,644.43,648.55,642.4,648.06,40870.66555,1608191999999,26405019.2393107,19671,19962.96946,12900388.4023759,0
"129",2020-12-17 08:00:00,648,656,645.17,649.6,106653.64258,1608195599999,69297419.907339,49862,52079.58909,33850330.3696489,0
"130",2020-12-17 09:00:00,649.61,656.76,635,642.07,173533.77988,1608199199999,112173870.826565,74595,81513.78793,52696369.0145531,0
"131",2020-12-17 10:00:00,642.07,670.21,642.04,668.8,213579.06433,1608202799999,141210705.825289,90879,103139.88424,68125509.3145139,0
"132",2020-12-17 11:00:00,668.72,668.96,657.16,661.87,60250.30107,1608206399999,39957305.9920178,33115,29762.89744,19738836.2187473,0
"133",2020-12-17 12:00:00,661.88,666.42,657.35,666.25,62440.07038,1608209999999,41350331.264218,29618,28406.79104,18811301.9236745,0
"134",2020-12-17 13:00:00,666.19,667.45,652.52,659.11,73673.12122,1608213599999,48814189.0047464,34826,35774.8425,23707736.1377646,0
"135",2020-12-17 14:00:00,659.15,666.5,655.62,662.61,58839.42113,1608217199999,38975031.8033248,32860,28730.29881,19029464.3212676,0
"136",2020-12-17 15:00:00,662.59,665.83,659.6,665.31,51518.53909,1608220799999,34147508.3433597,26576,27749.11852,18395556.9798959,0
"137",2020-12-17 16:00:00,665.32,676.25,662.49,672.37,111056.53513,1608224399999,74605415.7322983,53497,57395.70432,38556487.087762,0
"138",2020-12-17 17:00:00,672.37,672.96,645.2,650.2,84510.27975,1608227999999,56226605.9106974,44396,36310.07056,24196662.6932436,0
"139",2020-12-17 18:00:00,650.64,658.88,625.76,656.27,178335.69456,1608231599999,115469890.012439,86640,85562.72283,55439963.7554287,0
"140",2020-12-17 19:00:00,656.19,660.5,645.53,648.13,73529.46446,1608235199999,48096058.8953903,38878,35761.54927,23403600.9390752,0
"141",2020-12-17 20:00:00,648.09,653.86,633.73,642.84,79623.94599,1608238799999,51304762.6221176,44849,37510.67963,24179876.8904337,0
"142",2020-12-17 21:00:00,642.84,643.92,626.22,640.93,100394.87548,1608242399999,63696401.8758348,48449,57919.99289,36729719.3714273,0
"143",2020-12-17 22:00:00,640.93,649.64,640.4,645.39,26802.2812,1608245999999,17272920.4486135,25353,13502.05728,8702043.4956112,0
"144",2020-12-17 23:00:00,645.38,646.25,636.31,642.7,49194.91177,1608249599999,31573986.2183181,28729,24320.99877,15611191.5349356,0
"145",2020-12-18 00:00:00,642.71,644.47,629.4,639.61,63051.19576,1608253199999,40181818.983398,37036,29874.65955,19044501.4286188,0
"146",2020-12-18 01:00:00,639.62,650.37,634.18,645.9,61444.80247,1608256799999,39628685.912815,33456,30409.89391,19608666.8184081,0
"147",2020-12-18 02:00:00,645.9,654.24,644.51,650.54,49163.55877,1608260399999,32012739.8008189,24498,26227.37914,17077434.7353202,0
"148",2020-12-18 03:00:00,650.53,651.22,641.85,643.42,46766.55297,1608263999999,30246196.2476559,21322,23130.25225,14960844.266674,0
"149",2020-12-18 04:00:00,643.43,646.71,640.1,642.46,34893.59086,1608267599999,22472246.6914388,20056,17754.08285,11435216.8799452,0
"150",2020-12-18 05:00:00,642.51,647.19,641.3,646.16,30404.97577,1608271199999,19590390.3914046,17687,14365.90546,9256997.1637889,0
"151",2020-12-18 06:00:00,646.16,648.86,644.06,644.94,26056.02936,1608274799999,16849215.853319,17167,12099.17401,7823754.1284245,0
"152",2020-12-18 07:00:00,644.95,645.65,641.73,645.64,30716.48152,1608278399999,19773024.5411916,18834,15266.30905,9826900.5602574,0
"153",2020-12-18 08:00:00,645.64,653.5,642.4,651.75,40995.46215,1608281999999,26632428.3566883,24888,22251.13763,14457725.3948321,0
"154",2020-12-18 09:00:00,651.75,662.42,648.04,662.15,55976.46385,1608285599999,36631176.4182274,26583,27566.96853,18051782.2092641,0
"155",2020-12-18 10:00:00,662.16,664.61,651.6,653.27,73207.77974,1608289199999,48171569.1703976,37628,32802.36488,21578128.3651646,0
"156",2020-12-18 11:00:00,653.27,653.63,645,650.47,52632.21865,1608292799999,34172891.2513796,32017,27025.51754,17545832.8367381,0
"157",2020-12-18 12:00:00,650.48,654.75,644.53,650.43,37573.61347,1608296399999,24423985.4634246,23742,18848.54838,12255655.701081,0
"158",2020-12-18 13:00:00,650.46,651.42,637.53,638.27,51104.48352,1608299999999,32962601.0870432,26434,21454.84544,13854589.9175778,0
"159",2020-12-18 14:00:00,638.27,642.31,632.18,639.55,84183.70352,1608303599999,53712097.1920411,38181,44457.14292,28375178.2035249,0
"160",2020-12-18 15:00:00,639.58,639.89,632.66,637.85,43615.15669,1608307199999,27766705.0701728,24167,21763.53576,13855481.0208193,0
"161",2020-12-18 16:00:00,637.85,644.27,634.29,642.36,51299.27246,1608310799999,32872493.7155945,26716,25740.41648,16495128.7475576,0
"162",2020-12-18 17:00:00,642.35,648.12,641.04,646.55,27065.37759,1608314399999,17437168.881678,16709,13992.4443,9016766.8218588,0
"163",2020-12-18 18:00:00,646.56,647.66,643,645.9,19466.86447,1608317999999,12568949.5834946,12899,9118.1804,5887646.6446133,0
"164",2020-12-18 19:00:00,645.9,646.12,640,644.68,19388.56558,1608321599999,12471584.0265537,12150,10510.43191,6761631.4968844,0
"165",2020-12-18 20:00:00,644.72,648.72,643.34,648.31,21683.41563,1608325199999,14004968.3164117,12838,10070.43523,6503025.8311469,0
"166",2020-12-18 21:00:00,648.31,653.72,648.31,650.45,37048.09681,1608328799999,24122129.0668513,20182,19751.28174,12857769.8275638,0
"167",2020-12-18 22:00:00,650.45,653,645.7,651.12,19180.99301,1608332399999,12473939.6267272,13842,9611.98174,6250209.8467627,0
"168",2020-12-18 23:00:00,651.14,655.18,647.85,653.85,23094.32556,1608335999999,15038785.5809587,15303,11975.35155,7798603.3960846,0
"169",2020-12-19 00:00:00,653.76,655.75,647.15,648.94,25115.89011,1608339599999,16358152.8774033,19756,11517.37535,7502284.6031039,0
"170",2020-12-19 01:00:00,649.03,650.29,645.42,649.06,28733.13658,1608343199999,18627385.7964872,25638,14445.71975,9365964.4101455,0
"171",2020-12-19 02:00:00,649.06,658.39,648.3,657.39,35026.40329,1608346799999,22876083.0276742,24375,18614.86393,12156298.1449103,0
"172",2020-12-19 03:00:00,657.4,659.75,654.61,655,30859.78392,1608350399999,20283920.0263859,19006,16116.12599,10593924.2796794,0
"173",2020-12-19 04:00:00,655,657.91,653.6,654.6,22407.50549,1608353999999,14685671.6273477,13444,11759.42817,7706959.5348506,0
"174",2020-12-19 05:00:00,654.64,655.42,651.55,652.41,23419.29175,1608357599999,15303894.8007801,14811,12246.92296,8003480.8099752,0
"175",2020-12-19 06:00:00,652.45,653.58,647.12,648.55,23516.05943,1608361199999,15295427.4564739,16994,10775.55913,7009943.0377791,0
"176",2020-12-19 07:00:00,648.43,652,647.94,648.65,16230.80899,1608364799999,10556252.1048202,13537,7843.04949,5100677.1533799,0
"177",2020-12-19 08:00:00,648.62,653.5,645.68,653.21,31181.78379,1608368399999,20273293.0825582,18905,14647.91076,9524619.2211089,0
"178",2020-12-19 09:00:00,653.22,654.4,651.5,652.63,27623.10757,1608371999999,18030565.8734742,17356,13728.41042,8961400.5336543,0
"179",2020-12-19 10:00:00,652.63,657,652.36,653.8,30797.41788,1608375599999,20162484.7289834,24808,15635.1165,10236295.6446817,0
"180",2020-12-19 11:00:00,653.78,655.65,648.71,650.89,32361.18418,1608379199999,21118773.8651728,18104,14982.40246,9780400.4559439,0
"181",2020-12-19 12:00:00,650.86,659.84,650.74,654.91,45097.31664,1608382799999,29577688.1722072,25540,23683.79699,15535318.0228792,0
"182",2020-12-19 13:00:00,654.9,656.46,651.6,656.33,39177.26563,1608386399999,25616451.005662,21751,19574.14968,12799265.6648868,0
"183",2020-12-19 14:00:00,656.33,660.53,649.3,655.2,75581.66811,1608389999999,49573654.1910642,40404,36379.24847,23871921.9543054,0
"184",2020-12-19 15:00:00,655.2,660,651.93,655.39,52549.06642,1608393599999,34505299.4416938,37430,26214.79981,17211786.7531865,0
"185",2020-12-19 16:00:00,655.33,664.51,653.62,661.94,92772.43884,1608397199999,61206950.5266373,48384,43945.99531,28997963.704234,0
"186",2020-12-19 17:00:00,661.93,669.95,660.14,663.05,66386.30257,1608400799999,44127639.1199996,46743,32775.42163,21790190.4734017,0
"187",2020-12-19 18:00:00,663.05,663.68,655.46,659.03,35789.60361,1608404399999,23598195.5222788,29878,16433.11192,10836717.7059789,0
"188",2020-12-19 19:00:00,659.06,660.29,656.62,658.79,19865.70767,1608407999999,13081428.1313997,16483,9917.19821,6531052.80966,0
"189",2020-12-19 20:00:00,658.79,667.49,658.48,666.64,26845.86202,1608411599999,17802971.99482,18432,14494.34501,9612928.2658122,0
"190",2020-12-19 21:00:00,666.68,668.71,663.95,666.04,28976.30155,1608415199999,19317695.4150399,17921,14112.92111,9409212.9948685,0
"191",2020-12-19 22:00:00,666.05,666.2,660.62,663.26,19236.84087,1608418799999,12758309.4165582,15379,9623.70857,6381973.9289137,0
"192",2020-12-19 23:00:00,663.27,663.4,655.19,658.03,29253.13768,1608422399999,19291745.0539305,17202,11917.08392,7859713.8112921,0
"193",2020-12-20 00:00:00,658.05,658.06,641,648.05,67222.95923,1608425999999,43627083.1579545,38650,29766.05127,19304503.7489552,0
"194",2020-12-20 01:00:00,648.02,650.55,645.8,647.72,25423.90752,1608429599999,16480072.3088935,16026,12653.72771,8204314.1399747,0
"195",2020-12-20 02:00:00,647.71,649,644.96,647.22,16232.23204,1608433199999,10503346.5929396,11961,7376.38643,4773700.3046936,0
"196",2020-12-20 03:00:00,647.22,648.5,642.77,646.08,28036.12601,1608436799999,18107943.2466974,14492,13204.10995,8527759.7324003,0
"197",2020-12-20 04:00:00,646.09,648.78,640.28,648.09,33006.88324,1608440399999,21281955.5807815,20441,16598.34429,10711207.8531398,0
