"","timestamp","open","high","low","close","volume","close_time","quote_av","trades","tb_base_av","tb_quote_av","ignore"
"18",2020-12-12 17:00:00,18397.87,18527.93,18374.07,18483.17,1642.530837,1607795999999,30293379.9295964,27891,912.585932,16835636.9454773,0
"19",2020-12-12 18:00:00,18482.83,18746.33,18482.47,18687.62,4917.028007,1607799599999,91723633.9994307,63277,2986.001785,55690494.3439135,0
"20",2020-12-12 19:00:00,18687.63,18850,18687.63,18805.29,3255.899793,1607803199999,61099760.126867,50759,1628.002604,30549695.9908096,0
"21",2020-12-12 20:00:00,18805.29,18840.4,18745.01,18770.68,2031.985016,1607806799999,38177013.4008254,32906,1013.337538,19040674.3667718,0
"22",2020-12-12 21:00:00,18770.67,18840.4,18729.09,18787.72,1855.293184,1607810399999,34855681.5471608,37817,926.608609,17407683.606584,0
"23",2020-12-12 22:00:00,18787.72,18948.66,18754.37,18870.51,2213.09286,1607813999999,41739813.2239195,42429,1278.849264,24127497.9686016,0
"24",2020-12-12 23:00:00,18872.07,18880.37,18768.77,18808.69,1730.469058,1607817599999,32547242.0036241,25738,804.740053,15132148.5963649,0
"25",2020-12-13 00:00:00,18808.69,18875,18711.12,18750,2078.489661,1607821199999,39074643.8244442,33741,1042.635242,19604660.2817822,0
"26",2020-12-13 01:00:00,18750,18808.98,18711.57,18795.31,1142.36527,1607824799999,21444519.939263,23944,573.882669,10772898.3825276,0
"27",2020-12-13 02:00:00,18795.12,18830,18750.02,18812.61,1530.614138,1607828399999,28756253.1176868,29448,852.808753,16022696.4204658,0
"28",2020-12-13 03:00:00,18812.61,18831.36,18760.77,18784.42,932.07127,1607831999999,17515656.313495,18965,434.15881,8159310.27136652,0
"29",2020-12-13 04:00:00,18784.56,18884.5,18768.19,18852.51,1252.673306,1607835599999,23588810.0627122,23968,671.470833,12645360.118705,0
"30",2020-12-13 05:00:00,18852.51,18938.55,18815,18850,2197.616883,1607839199999,41496010.0214825,27690,1232.789088,23274163.8611098,0
"31",2020-12-13 06:00:00,18849.99,18984.55,18844.95,18973.93,1930.019028,1607842799999,36506250.3447218,33039,1162.113016,21982758.9810755,0
"32",2020-12-13 07:00:00,18973.93,19306.27,18973.93,19247.68,7062.527311,1607846399999,135268469.399309,81896,3885.989433,74381699.244397,0
"33",2020-12-13 08:00:00,19249.21,19322.24,19179.5,19245.91,3622.141403,1607849999999,69681154.8473681,55762,1908.555379,36715002.2125151,0
"34",2020-12-13 09:00:00,19245.25,19301.14,19185.74,19263.25,2399.866077,1607853599999,46164906.4677006,34901,1337.839581,25739663.0516829,0
"35",2020-12-13 10:00:00,19263.26,19370,19255,19278.99,3202.08969,1607857199999,61854943.9862179,48397,1570.664904,30341716.7454363,0
"36",2020-12-13 11:00:00,19278.99,19349,19200,19316.81,2247.859112,1607860799999,43339962.2900643,34439,1151.339086,22199144.5171812,0
"37",2020-12-13 12:00:00,19316.8,19400,19265.91,19348.97,3516.700147,1607864399999,68052068.1543648,50829,2018.731371,39066878.8031925,0
"38",2020-12-13 13:00:00,19348.97,19411,19290.01,19321.13,2820.186035,1607867999999,54575254.9248552,43883,1573.477505,30456272.0967555,0
"39",2020-12-13 14:00:00,19321.13,19364,19275.41,19292.13,1662.41871,1607871599999,32098424.6228631,31680,804.531577,15533861.4609349,0
"40",2020-12-13 15:00:00,19292.13,19334.08,19080,19211.34,3876.890837,1607875199999,74379774.4657663,60250,1942.024026,37260786.5017912,0
"41",2020-12-13 16:00:00,19211.34,19385,19208.7,19328.12,3401.557937,1607878799999,65743060.89656,65762,1961.283811,37903925.6624007,0
"42",2020-12-13 17:00:00,19328.11,19334.85,19197.36,19273.6,1835.01721,1607882399999,35345202.0381358,35618,905.04103,17432546.7189821,0
"43",2020-12-13 18:00:00,19273.59,19273.6,19172.33,19185.33,1636.424148,1607885999999,31438157.1918833,35239,804.072319,15447526.1455846,0
"44",2020-12-13 19:00:00,19185.33,19233,19155,19193.78,1307.778726,1607889599999,25098223.1645426,26951,644.509304,12368759.0960554,0
"45",2020-12-13 20:00:00,19193.28,19193.29,19089.63,19154.57,1908.19497,1607893199999,36534026.6809146,39046,867.636914,16613391.5956009,0
"46",2020-12-13 21:00:00,19154.56,19225.63,19150,19190.01,1153.642827,1607896799999,22141548.6435609,29267,525.096778,10077357.4208119,0
"47",2020-12-13 22:00:00,19190,19194.33,18971,19112.41,2215.95021,1607900399999,42225204.5213622,42378,986.137116,18789004.2503166,0
"48",2020-12-13 23:00:00,19112.41,19225,19090,19174.99,1627.726838,1607903999999,31198043.1755794,30929,736.676555,14118466.7826404,0
"49",2020-12-14 00:00:00,19174.99,19174.99,19000,19057.19,1888.751084,1607907599999,36034622.5833477,35844,762.876236,14549274.0991191,0
"50",2020-12-14 01:00:00,19056.23,19112.74,19019.65,19085.64,1246.655384,1607911199999,23782999.4268114,28089,560.416981,10690530.681953,0
"51",2020-12-14 02:00:00,19085.64,19307.09,19052.62,19297.7,2765.118326,1607914799999,53087642.9524325,39013,1702.194848,32680168.0330215,0
"52",2020-12-14 03:00:00,19297.9,19347,19227.01,19260.68,2413.537572,1607918399999,46541743.7889136,35578,1243.046841,23973275.5085547,0
"53",2020-12-14 04:00:00,19260.68,19282.11,19055.51,19126.94,2675.257429,1607921999999,51189039.770792,40011,1378.867726,26382258.046338,0
"54",2020-12-14 05:00:00,19126.93,19130,19033.84,19085.53,1556.626987,1607925599999,29708802.7215516,31826,765.457624,14609220.9605831,0
"55",2020-12-14 06:00:00,19085.53,19207.93,19080.4,19206.23,1741.878147,1607929199999,33341909.691477,28815,887.679693,16993118.359835,0
"56",2020-12-14 07:00:00,19206.24,19210,19100.43,19155.8,1326.684257,1607932799999,25419485.4414162,26737,620.794837,11895085.693047,0
"57",2020-12-14 08:00:00,19155.8,19244.69,19140,19222,2065.456886,1607936399999,39651855.9934766,29422,906.186734,17397668.9865234,0
"58",2020-12-14 09:00:00,19222,19258.96,19120,19184.61,1986.246842,1607939999999,38099270.6616515,30757,853.748932,16379885.2777392,0
"59",2020-12-14 10:00:00,19184.6,19215.19,19052.72,19088.94,2101.350737,1607943599999,40218964.1373973,37411,917.791932,17568383.6819523,0
"60",2020-12-14 11:00:00,19088.94,19144.14,19051.11,19106.44,1864.319235,1607947199999,35606173.2107392,31482,896.906367,17129795.174471,0
"61",2020-12-14 12:00:00,19106.43,19147,19028.97,19114.66,2118.835216,1607950799999,40440153.5219999,34123,966.210985,18441874.2256754,0
"62",2020-12-14 13:00:00,19114.66,19199.86,19063.31,19184.19,2220.236947,1607954399999,42499310.0145078,34185,1020.883905,19542723.8332382,0
"63",2020-12-14 14:00:00,19184.2,19227.66,19088.88,19221.74,2439.250888,1607957999999,46733762.7282259,48156,1184.778171,22700377.1387464,0
"64",2020-12-14 15:00:00,19221.75,19300,19158.57,19200.07,3589.350164,1607961599999,69076198.1881725,54543,1815.847616,34946656.6053433,0
"65",2020-12-14 16:00:00,19200,19237.79,19114.58,19152.37,1896.167202,1607965199999,36339368.4591977,47065,874.398765,16757365.6103245,0
"66",2020-12-14 17:00:00,19152.59,19170.51,19113.08,19143.09,1255.884608,1607968799999,24045294.0953296,28451,547.560851,10483630.9410081,0
"67",2020-12-14 18:00:00,19143.38,19236.76,19143.38,19236.75,1817.186019,1607972399999,34874284.3456143,32514,788.176268,15126366.7821501,0
"68",2020-12-14 19:00:00,19236.75,19236.76,19165,19175.88,1343.180358,1607975999999,25786096.4473683,33678,558.652369,10724381.7877248,0
"69",2020-12-14 20:00:00,19175.88,19216.57,19130.85,19208.07,1386.346738,1607979599999,26580893.9439863,29621,623.272522,11952189.9102229,0
"70",2020-12-14 21:00:00,19208.08,19220.85,19150.85,19197.83,1359.138901,1607983199999,26079866.290443,29812,628.612148,12062200.3767049,0
"71",2020-12-14 22:00:00,19197.82,19296,19188.76,19291.9,1317.369348,1607986799999,25349746.3986707,29228,671.905469,12930644.5817847,0
"72",2020-12-14 23:00:00,19291.99,19349,19200.85,19273.14,2882.372019,1607990399999,55614202.9260725,46021,1481.195581,28589249.03155,0
"73",2020-12-15 00:00:00,19273.69,19395,19243.64,19394.94,2998.531387,1607993999999,57955812.5010309,45022,2025.396495,39155808.4014121,0
"74",2020-12-15 01:00:00,19394.94,19470,19320.85,19455.06,2941.282431,1607997599999,57047581.2310145,51322,1855.815471,36006449.3391766,0
"75",2020-12-15 02:00:00,19455.06,19570,19444.25,19458.97,5055.6835,1608001199999,98656537.3840287,82608,3047.42949,59463646.4947733,0
"76",2020-12-15 03:00:00,19458.98,19509.57,19416.35,19479.7,1934.600997,1608004799999,37665313.6208236,41603,973.711029,18959574.084082,0
"77",2020-12-15 04:00:00,19479.69,19497.36,19161.03,19180.71,3179.726241,1608008399999,61473987.9257732,63645,1384.690326,26782593.1353829,0
"78",2020-12-15 05:00:00,19180.7,19259.78,19050,19132.4,3984.043664,1608011999999,76251092.6734588,64164,1785.401556,34186658.0655728,0
"79",2020-12-15 06:00:00,19133.29,19211.76,19101,19186.12,2257.168193,1608015599999,43244582.0356511,37596,1047.188828,20063702.4546122,0
"80",2020-12-15 07:00:00,19186.12,19226.95,19146.95,19197.6,1730.803117,1608019199999,33199007.213577,31608,764.800211,14669897.9580932,0
"81",2020-12-15 08:00:00,19197.59,19219.96,19106.95,19137.24,1854.09426,1608022799999,35542869.2649273,33932,741.138543,14208558.6382264,0
"82",2020-12-15 09:00:00,19136.96,19209.99,19074,19187.51,2498.768,1608026399999,47850670.0129186,37756,1101.610622,21098730.8349523,0
"83",2020-12-15 10:00:00,19187.51,19350,19117.9,19310,3596.157208,1608029999999,69249283.5837968,52693,2075.2645,39980750.907219,0
"84",2020-12-15 11:00:00,19309.99,19334.9,19241.07,19293.54,1837.391665,1608033599999,35435762.7574459,40846,856.768963,16524567.7150379,0
"85",2020-12-15 12:00:00,19293.54,19383.98,19256.33,19291.4,2177.678422,1608037199999,42063871.1611115,38898,1011.698853,19544421.5313344,0
"86",2020-12-15 13:00:00,19291.4,19349,19263.5,19349,1506.492391,1608040799999,29090445.9231978,30963,764.102146,14755569.766387,0
"87",2020-12-15 14:00:00,19349.16,19433,19256.27,19337.46,3320.865118,1608044399999,64257051.4708443,53109,1685.538684,32616811.0532736,0
"88",2020-12-15 15:00:00,19337.46,19429.27,19337.46,19403.31,2771.86623,1608047999999,53762615.7693496,43068,1387.584394,26912311.2727079,0
"89",2020-12-15 16:00:00,19403.31,19425.87,19328.06,19364.1,2346.463058,1608051599999,45467441.8651893,39825,1120.871929,21717509.3531846,0
"90",2020-12-15 17:00:00,19364.09,19422.92,19352.48,19399.53,1851.189273,1608055199999,35907617.3816114,39315,767.335132,14883573.6616562,0
"91",2020-12-15 18:00:00,19399.53,19543,19390,19530,3565.309308,1608058799999,69405393.3294256,48817,1968.641613,38327671.1943715,0
"92",2020-12-15 19:00:00,19529.99,19545,19465,19530.38,2470.61552,1608062399999,48206007.9741046,38460,1174.224272,22911346.4934343,0
"93",2020-12-15 20:00:00,19530.38,19547,19461.55,19491.87,1595.053706,1608065999999,31114529.2699291,30211,793.613936,15481037.2251111,0
"94",2020-12-15 21:00:00,19491.87,19511.99,19276,19419.92,3770.651415,1608069599999,73200283.8216892,47874,1706.520037,33143844.3880476,0
"95",2020-12-15 22:00:00,19419.93,19489.09,19379.19,19461.38,1176.976643,1608073199999,22884617.0553286,27870,484.581857,9421207.39423084,0
"96",2020-12-15 23:00:00,19461.37,19471.18,19345.51,19426.43,1412.954264,1608076799999,27429152.6995744,25218,670.231962,13010123.0516423,0
"97",2020-12-16 00:00:00,19426.43,19454.97,19278.6,19365.29,2363.836441,1608080399999,45764099.3148962,43946,1161.15078,22480214.1996855,0
"98",2020-12-16 01:00:00,19365.28,19420,19317.01,19389.37,1791.407177,1608083999999,34702572.3087532,42504,849.615869,16458780.597377,0
"99",2020-12-16 02:00:00,19389.37,19488.02,19389.37,19442.08,1919.597241,1608087599999,37321668.9245913,32475,1065.08609,20707574.8780022,0
"100",2020-12-16 03:00:00,19442.08,19454,19325,19346.52,2010.880432,1608091199999,38948590.8564591,32333,939.735409,18201597.7580072,0
"101",2020-12-16 04:00:00,19346.51,19403.07,19300.3,19358.68,1417.796057,1608094799999,27440437.8800862,27978,731.481426,14159588.0063771,0
"102",2020-12-16 05:00:00,19358.31,19421.8,19339.35,19373.81,1444.892753,1608098399999,28012940.0303986,26718,708.992857,13744696.2756149,0
"103",2020-12-16 06:00:00,19373.82,19454.93,19341.4,19429.89,1512.570737,1608101999999,29362597.4565097,36522,760.629266,14767391.2110888,0
"104",2020-12-16 07:00:00,19429.9,19451.03,19399,19423.96,1290.055946,1608105599999,25058301.9862479,35297,620.265285,12047496.7904054,0
"105",2020-12-16 08:00:00,19423.95,19487.17,19370.62,19482.57,1854.4269,1608109199999,36034244.6226383,33760,925.443669,17982992.749542,0
"106",2020-12-16 09:00:00,19482.57,19525,19420.84,19516.69,2118.952672,1608112799999,41260965.591326,36327,1130.756744,22023490.9561027,0
"107",2020-12-16 10:00:00,19516.22,19800,19498.01,19798.17,8207.25114,1608116399999,161452813.239176,104268,4867.786564,95749048.3451227,0
"108",2020-12-16 11:00:00,19798.18,19860,19645.9,19739.78,5884.326771,1608119999999,116221600.124501,83101,2871.205735,56721367.6143577,0
"109",2020-12-16 12:00:00,19739.78,19889.99,19680,19762.81,6075.101618,1608123599999,120311034.075263,84281,3175.404325,62896330.5829011,0
"110",2020-12-16 13:00:00,19762.8,20450,19762.8,20319.51,11510.059772,1608127199999,231551452.516075,142189,6854.062872,137771718.231356,0
"111",2020-12-16 14:00:00,20320.85,20799,20206.16,20649,14801.122043,1608130799999,303872798.77656,204195,8114.950819,166642932.439052,0
"112",2020-12-16 15:00:00,20650.01,20733,20539,20661.37,7170.614379,1608134399999,147982438.42033,104458,3713.430481,76637657.9985773,0
"113",2020-12-16 16:00:00,20661.37,20865.43,20620,20854.56,7391.879642,1608137999999,153319227.94977,109819,4142.172163,85916194.503158,0
"114",2020-12-16 17:00:00,20854.56,20855,20573.82,20639.82,5243.123474,1608141599999,108518480.881647,75219,2619.8285,54218252.1386726,0
"115",2020-12-16 18:00:00,20639.82,20737.44,20550,20585.79,3487.839577,1608145199999,72038763.0336453,42341,1743.509509,36021416.8394661,0
"116",2020-12-16 19:00:00,20585.79,20766.39,20550,20736.87,2693.660582,1608148799999,55675610.6926908,35670,1384.514913,28616015.2487639,0
"117",2020-12-16 20:00:00,20736.87,20839,20727.3,20802.82,3210.854218,1608152399999,66736369.6663346,44368,1792.920172,37269806.9326461,0
"118",2020-12-16 21:00:00,20802.82,21288,20711,21192.78,7677.808354,1608155999999,161288020.265497,90718,4334.283134,91089890.8697232,0
"119",2020-12-16 22:00:00,21191.53,21444.44,21172.79,21366.42,6275.220393,1608159599999,133749577.338624,104867,3270.226412,69707328.6471452,0
"120",2020-12-16 23:00:00,21366.02,21560,21200,21335.52,6953.057251,1608163199999,148511352.689823,85781,3467.809381,74085338.3588769,0
"121",2020-12-17 00:00:00,21335.52,21400,21230,21389.25,4427.884694,1608166799999,94429993.6262615,76731,2063.853894,44018429.7272073,0
"122",2020-12-17 01:00:00,21389.26,21860.05,21389.26,21719.22,6860.927779,1608170399999,148684321.414107,100935,3548.130082,76885753.4369499,0
"123",2020-12-17 02:00:00,21719.77,21994,21642.13,21913.9,5864.760533,1608173999999,128094207.246203,92091,2956.52954,64597857.195428,0
"124",2020-12-17 03:00:00,21913.91,22166,21703.67,21753.26,7372.388063,1608177599999,161557498.951943,117239,3648.402462,79965500.3621357,0
"125",2020-12-17 04:00:00,21752.65,21900,21735.09,21785.88,3477.941858,1608181199999,75898436.6930629,54502,1940.075997,42340756.9898565,0
"126",2020-12-17 05:00:00,21785.87,22311.38,21781.99,22280,5326.441496,1608184799999,117413508.664552,68690,3070.752684,67697213.0348538,0
"127",2020-12-17 06:00:00,22280,22400,22053,22172.72,6338.231327,1608188399999,140578100.592078,91338,3053.674091,67755991.6573758,0
"128",2020-12-17 07:00:00,22172.72,22488,22102,22478.76,5356.558094,1608191999999,119575162.55919,75564,2663.706033,59467432.0450014,0
"129",2020-12-17 08:00:00,22478.75,22990,22400,22904.7,12107.706886,1608195599999,275148837.394322,167507,6206.834347,141055168.582587,0
"130",2020-12-17 09:00:00,22904.7,23800,21801,22650,23832.91859,1608199199999,546033142.975302,300274,12793.734089,292876295.4873,0
"131",2020-12-17 10:00:00,22648.86,22934,22380.79,22618.11,11643.529767,1608202799999,264117217.798314,163041,5457.117371,123675329.0415,0
"132",2020-12-17 11:00:00,22617.73,22808.56,22528.73,22752.16,5168.285261,1608206399999,117196914.494252,97875,2697.016929,61163072.1875679,0
"133",2020-12-17 12:00:00,22752.15,23199,22600,23149.99,6628.225882,1608209999999,151430103.594046,86553,3227.18372,73746060.0490288,0
"134",2020-12-17 13:00:00,23150,23348,22647.51,22831.84,7791.389716,1608213599999,180104577.161377,107614,3722.859154,86082565.618361,0
"135",2020-12-17 14:00:00,22832.73,23257.9,22715.38,23086.01,7463.214961,1608217199999,172093854.831409,105833,3446.119422,79458617.0716999,0
"136",2020-12-17 15:00:00,23086,23369,22900,23333.8,6953.463504,1608220799999,160774302.335569,100106,3516.591409,81324029.2573083,0
"137",2020-12-17 16:00:00,23333.81,23650,23200,23591.23,10032.336464,1608224399999,235661815.692053,143842,5021.272216,117970274.978004,0
"138",2020-12-17 17:00:00,23592.2,23699.7,23000,23023.98,6924.834078,1608227999999,162607854.977252,108481,3246.55581,76290376.308564,0
"139",2020-12-17 18:00:00,23023.98,23280.1,22500,23250.27,11618.263635,1608231599999,266806234.088821,170388,5493.920019,126251308.702226,0
"140",2020-12-17 19:00:00,23251.16,23497,22804.22,22899.08,7447.203472,1608235199999,172681265.348158,129376,3635.863966,84326834.6069404,0
"141",2020-12-17 20:00:00,22898.47,23106.34,22311.1,22791.55,8469.168153,1608238799999,192325373.080101,151845,4227.346401,96021714.4634394,0
"142",2020-12-17 21:00:00,22791.78,22848.39,22382.7,22791.96,5412.104163,1608242399999,122521140.69933,116003,2681.528947,60710251.1579055,0
"143",2020-12-17 22:00:00,22785.93,23080,22757.52,22963.04,3385.2089,1608245999999,77573572.4800628,88848,1658.061758,37987306.1167121,0
"144",2020-12-17 23:00:00,22963.05,23000,22570.59,22797.16,4979.489472,1608249599999,113338130.728111,80408,2432.274738,55353670.5516146,0
"145",2020-12-18 00:00:00,22797.15,22842.76,22470.35,22764.77,3923.98594,1608253199999,89003887.2050168,84491,1811.842397,41103532.4938716,0
"146",2020-12-18 01:00:00,22764.77,23146.95,22634.11,22988.21,4155.082395,1608256799999,95448152.6850947,87359,2057.853294,47273179.1737604,0
"147",2020-12-18 02:00:00,22988.21,23248.99,22937.9,23003.31,3844.945472,1608260399999,88898649.7188071,76920,2011.509677,46514288.6187901,0
"148",2020-12-18 03:00:00,23003.31,23047.88,22762.05,22811.59,3180.188409,1608263999999,72827291.5113236,61865,1589.186489,36395316.4584552,0
"149",2020-12-18 04:00:00,22811.58,22973.92,22772.05,22870.93,2602.419348,1608267599999,59562943.3146012,53747,1263.407081,28917766.4820719,0
"150",2020-12-18 05:00:00,22870.92,23028.13,22835.02,22955.51,2184.781421,1608271199999,50180339.5134519,52363,1143.159816,26259350.7113238,0
"151",2020-12-18 06:00:00,22955.51,23168.59,22874.69,22994.49,3086.571333,1608274799999,71117617.7818418,56450,1343.799525,30961224.0901185,0
"152",2020-12-18 07:00:00,22992.06,23069.44,22838.19,23055.98,3071.638245,1608278399999,70520563.0019179,69207,1602.436618,36793385.6180261,0
"153",2020-12-18 08:00:00,23055.98,23285.18,22938.87,23114.84,4699.90906,1608281999999,108671219.467468,88611,2443.066711,56496472.3061254,0
"154",2020-12-18 09:00:00,23114.84,23215,23017.97,23212.82,2878.472119,1608285599999,66553659.4918733,62276,1407.383433,32541991.5962149,0
"155",2020-12-18 10:00:00,23212.82,23220,22933.07,22964.67,3730.390769,1608289199999,85938480.8483424,72396,1752.132589,40368757.4390617,0
"156",2020-12-18 11:00:00,22964.12,22967.29,22691.61,22886.17,4048.00235,1608292799999,92488540.8329956,78147,1865.251156,42621803.9580577,0
"157",2020-12-18 12:00:00,22886.18,23073.25,22727,22939.42,3427.454017,1608296399999,78571974.6125203,64006,1723.41025,39518580.7944593,0
"158",2020-12-18 13:00:00,22939.41,22948.64,22548.99,22571.78,4037.637495,1608299999999,91913028.4697734,63274,1808.372717,41171442.2617049,0
"159",2020-12-18 14:00:00,22571.79,22758.44,22400,22610.65,5664.078883,1608303599999,127862011.282629,94656,2595.827835,58613696.4145548,0
"160",2020-12-18 15:00:00,22610.65,22636.27,22350,22549,4804.643291,1608307199999,107999695.319708,87934,2191.719979,49274345.7523002,0
"161",2020-12-18 16:00:00,22549,22752.77,22463.59,22719.28,3562.521096,1608310799999,80614893.0912351,80408,1732.793039,39213605.7770526,0
"162",2020-12-18 17:00:00,22719.29,22818,22670.22,22749.32,2476.345002,1608314399999,56322774.5382074,49498,1205.432459,27416566.8826951,0
"163",2020-12-18 18:00:00,22749.32,22829.04,22694.22,22781.44,2092.86434,1608317999999,47641275.6338372,52438,910.856989,20733043.4060137,0
"164",2020-12-18 19:00:00,22781.44,22783.42,22626.81,22762.28,1880.94478,1608321599999,42718034.9789347,47360,842.782742,19138318.9774913,0
"165",2020-12-18 20:00:00,22762.28,22795.11,22650.29,22755.66,1760.425011,1608325199999,40037220.8669473,45696,854.116776,19425822.4130379,0
"166",2020-12-18 21:00:00,22755.25,23078.47,22751.1,22880.07,3998.59848,1608328799999,91768270.3636048,78499,2109.604626,48412412.005095,0
"167",2020-12-18 22:00:00,22880.07,23034.33,22800,23011.38,1992.223703,1608332399999,45714601.559464,57090,913.367759,20956753.8085614,0
"168",2020-12-18 23:00:00,23011.38,23143.56,22908.45,23107.39,2542.011356,1608335999999,58500235.2050024,49084,1179.988201,27175232.0726252,0
"169",2020-12-19 00:00:00,23107.39,23168.28,22940,22954.02,2050.965871,1608339599999,47249493.3685848,48964,968.019326,22303558.8666979,0
"170",2020-12-19 01:00:00,22954.02,23099,22902.1,23046.76,2149.001638,1608343199999,49439278.5049623,44953,898.470298,20672554.1768367,0
"171",2020-12-19 02:00:00,23046.75,23220,23034.75,23220,2910.223586,1608346799999,67324850.334995,57625,1573.765241,36415696.7397675,0
"172",2020-12-19 03:00:00,23219.51,23225,23093.93,23098.04,2329.278504,1608350399999,53949354.9329856,49847,1158.510792,26833987.3177066,0
"173",2020-12-19 04:00:00,23098.05,23138,23032,23043.4,1859.427393,1608353999999,42908185.2070945,45535,939.277597,21674912.3337921,0
"174",2020-12-19 05:00:00,23043.41,23075.36,22924.79,22958,2023.000091,1608357599999,46527188.6134207,46498,1008.421208,23194399.242231,0
"175",2020-12-19 06:00:00,22958.48,23010.6,22821,22853.5,1813.015202,1608361199999,41568273.3378126,40742,830.569198,19045371.7837235,0
"176",2020-12-19 07:00:00,22853.51,23038,22832,22853.75,1791.212957,1608364799999,41091629.4133201,41047,906.129092,20787773.542068,0
"177",2020-12-19 08:00:00,22853.75,22990,22750,22983.77,3048.665524,1608368399999,69730044.0021999,60398,1456.184308,33307409.0904084,0
"178",2020-12-19 09:00:00,22983.77,23045.49,22928.05,22973.06,2229.925469,1608371999999,51261037.9607783,46816,1088.076275,25012871.2997751,0
"179",2020-12-19 10:00:00,22973.06,23080.45,22950,23019.99,2331.997056,1608375599999,53679672.5275219,51465,1147.441224,26412853.0471426,0
"180",2020-12-19 11:00:00,23020,23063.49,22875.01,22888.54,1942.204736,1608379199999,44613867.5197467,50293,881.491559,20250857.647659,0
"181",2020-12-19 12:00:00,22888.53,23127.72,22886.79,23041.53,3218.568336,1608382799999,74164924.5212979,68468,1718.241846,39593269.6132103,0
"182",2020-12-19 13:00:00,23041.53,23189.1,22992.23,23172.74,3234.586672,1608386399999,74695261.3065498,71960,1713.880119,39583757.9250253,0
"183",2020-12-19 14:00:00,23172.75,23627.99,23052,23296.96,10267.116714,1608389999999,240147219.656245,162737,5608.373352,131206434.283917,0
"184",2020-12-19 15:00:00,23296.96,23650,23296.95,23552.01,6178.384265,1608393599999,145197062.276305,115283,3059.082149,71909530.4286693,0
"185",2020-12-19 16:00:00,23552,24171.47,23456.55,23966.48,13881.907694,1608397199999,331707316.138347,190491,7491.257989,178961346.810651,0
"186",2020-12-19 17:00:00,23966.48,24100,23680,23886.44,6294.413079,1608400799999,150649476.475244,115671,3087.397287,73907463.6332339,0
"187",2020-12-19 18:00:00,23886.71,23906.66,23556.76,23822.66,4060.081676,1608404399999,96467369.3270186,85956,1705.302911,40524546.5399918,0
"188",2020-12-19 19:00:00,23822.66,23883.79,23651,23791.91,3011.088133,1608407999999,71594947.9361051,59305,1282.908107,30504479.2131947,0
"189",2020-12-19 20:00:00,23791.82,23937,23782.91,23902.17,2634.921207,1608411599999,62869475.2839844,52915,1115.83338,26626598.5436777,0
"190",2020-12-19 21:00:00,23902.19,24065.41,23780.21,23974.71,3253.897865,1608415199999,77885971.419093,58395,1447.528261,34651073.1943168,0
"191",2020-12-19 22:00:00,23974.7,23999,23825.95,23905.73,1543.403326,1608418799999,36899496.8885643,58376,724.523939,17323875.9009583,0
